"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","LIFEEXP","TOT","YR","A","1975",56.1,
"TUR","LIFEEXP","TOT","YR","A","1976",56.5,
"TUR","LIFEEXP","TOT","YR","A","1977",56.9,
"TUR","LIFEEXP","TOT","YR","A","1978",57.3,
"TUR","LIFEEXP","TOT","YR","A","1979",57.7,
"TUR","LIFEEXP","TOT","YR","A","1980",58.1,
"TUR","LIFEEXP","TOT","YR","A","1981",58.5,
"TUR","LIFEEXP","TOT","YR","A","1982",58.9,
"TUR","LIFEEXP","TOT","YR","A","1983",59.7,
"TUR","LIFEEXP","TOT","YR","A","1984",60.9,
"TUR","LIFEEXP","TOT","YR","A","1985",62.1,
"TUR","LIFEEXP","TOT","YR","A","1986",63.2,
"TUR","LIFEEXP","TOT","YR","A","1987",64.4,
"TUR","LIFEEXP","TOT","YR","A","1988",65.2,
"TUR","LIFEEXP","TOT","YR","A","1989",65.7,
"TUR","LIFEEXP","TOT","YR","A","1990",67.5,
"TUR","LIFEEXP","TOT","YR","A","1991",67.8,
"TUR","LIFEEXP","TOT","YR","A","1992",68.2,
"TUR","LIFEEXP","TOT","YR","A","1993",68.5,
"TUR","LIFEEXP","TOT","YR","A","1994",68.9,
"TUR","LIFEEXP","TOT","YR","A","1995",69.3,
"TUR","LIFEEXP","TOT","YR","A","1996",69.7,
"TUR","LIFEEXP","TOT","YR","A","1997",70.1,
"TUR","LIFEEXP","TOT","YR","A","1998",70.3,
"TUR","LIFEEXP","TOT","YR","A","1999",70.7,
"TUR","LIFEEXP","TOT","YR","A","2000",71.1,
"TUR","LIFEEXP","TOT","YR","A","2001",71.5,
"TUR","LIFEEXP","TOT","YR","A","2002",71.9,
"TUR","LIFEEXP","TOT","YR","A","2003",72.3,
"TUR","LIFEEXP","TOT","YR","A","2004",72.7,
"TUR","LIFEEXP","TOT","YR","A","2005",73.1,
"TUR","LIFEEXP","TOT","YR","A","2006",73.4,
"TUR","LIFEEXP","TOT","YR","A","2007",73.7,
"TUR","LIFEEXP","TOT","YR","A","2008",73.9,
"TUR","LIFEEXP","TOT","YR","A","2009",74.1,
"TUR","LIFEEXP","TOT","YR","A","2010",74.3,
"TUR","LIFEEXP","TOT","YR","A","2011",74.6,
"TUR","LIFEEXP","TOT","YR","A","2012",74.6,"E"
"TUR","LIFEEXP","TOT","YR","A","2013",78,"B"
"TUR","LIFEEXP","TOT","YR","A","2014",78,
"GBR","LIFEEXP","TOT","YR","A","1960",70.8,
"GBR","LIFEEXP","TOT","YR","A","1961",70.7,
"GBR","LIFEEXP","TOT","YR","A","1970",71.9,
"GBR","LIFEEXP","TOT","YR","A","1971",71.9,
"GBR","LIFEEXP","TOT","YR","A","1980",73.2,
"GBR","LIFEEXP","TOT","YR","A","1981",73.8,
"GBR","LIFEEXP","TOT","YR","A","1982",74.1,
"GBR","LIFEEXP","TOT","YR","A","1983",74.3,
"GBR","LIFEEXP","TOT","YR","A","1984",74.5,
"GBR","LIFEEXP","TOT","YR","A","1985",74.7,
"GBR","LIFEEXP","TOT","YR","A","1986",74.8,
"GBR","LIFEEXP","TOT","YR","A","1987",75.2,
"GBR","LIFEEXP","TOT","YR","A","1988",75.3,
"GBR","LIFEEXP","TOT","YR","A","1989",75.4,
"GBR","LIFEEXP","TOT","YR","A","1990",75.7,
"GBR","LIFEEXP","TOT","YR","A","1991",75.9,
"GBR","LIFEEXP","TOT","YR","A","1992",76.3,
"GBR","LIFEEXP","TOT","YR","A","1993",76.2,
"GBR","LIFEEXP","TOT","YR","A","1994",76.8,
"GBR","LIFEEXP","TOT","YR","A","1995",76.7,
"GBR","LIFEEXP","TOT","YR","A","1996",76.9,
"GBR","LIFEEXP","TOT","YR","A","1997",77.2,
"GBR","LIFEEXP","TOT","YR","A","1998",77.3,
"GBR","LIFEEXP","TOT","YR","A","1999",77.5,
"GBR","LIFEEXP","TOT","YR","A","2000",77.9,
"GBR","LIFEEXP","TOT","YR","A","2001",78.2,
"GBR","LIFEEXP","TOT","YR","A","2002",78.3,
"GBR","LIFEEXP","TOT","YR","A","2003",78.4,
"GBR","LIFEEXP","TOT","YR","A","2004",79,
"GBR","LIFEEXP","TOT","YR","A","2005",79.2,
"GBR","LIFEEXP","TOT","YR","A","2006",79.5,
"GBR","LIFEEXP","TOT","YR","A","2007",79.7,
"GBR","LIFEEXP","TOT","YR","A","2008",79.8,
"GBR","LIFEEXP","TOT","YR","A","2009",80.4,
"GBR","LIFEEXP","TOT","YR","A","2010",80.6,
"GBR","LIFEEXP","TOT","YR","A","2011",81,
"GBR","LIFEEXP","TOT","YR","A","2012",81,
"GBR","LIFEEXP","TOT","YR","A","2013",81.1,"E"
"GBR","LIFEEXP","TOT","YR","A","2014",81.4,"E"
"USA","LIFEEXP","TOT","YR","A","1960",69.9,
"USA","LIFEEXP","TOT","YR","A","1961",70.4,
"USA","LIFEEXP","TOT","YR","A","1962",70.2,
"USA","LIFEEXP","TOT","YR","A","1963",70,
"USA","LIFEEXP","TOT","YR","A","1964",70.3,
"USA","LIFEEXP","TOT","YR","A","1965",70.3,
"USA","LIFEEXP","TOT","YR","A","1966",70.3,
"USA","LIFEEXP","TOT","YR","A","1967",70.7,
"USA","LIFEEXP","TOT","YR","A","1968",70.4,
"USA","LIFEEXP","TOT","YR","A","1969",70.6,
"USA","LIFEEXP","TOT","YR","A","1970",70.9,
"USA","LIFEEXP","TOT","YR","A","1971",71.2,
"USA","LIFEEXP","TOT","YR","A","1972",71.3,
"USA","LIFEEXP","TOT","YR","A","1973",71.5,
"USA","LIFEEXP","TOT","YR","A","1974",72.1,
"USA","LIFEEXP","TOT","YR","A","1975",72.7,
"USA","LIFEEXP","TOT","YR","A","1976",73,
"USA","LIFEEXP","TOT","YR","A","1977",73.4,
"USA","LIFEEXP","TOT","YR","A","1978",73.5,
"USA","LIFEEXP","TOT","YR","A","1979",73.9,
"USA","LIFEEXP","TOT","YR","A","1980",73.7,
"USA","LIFEEXP","TOT","YR","A","1981",74.1,
"USA","LIFEEXP","TOT","YR","A","1982",74.5,
"USA","LIFEEXP","TOT","YR","A","1983",74.6,
"USA","LIFEEXP","TOT","YR","A","1984",74.7,
"USA","LIFEEXP","TOT","YR","A","1985",74.7,
"USA","LIFEEXP","TOT","YR","A","1986",74.7,
"USA","LIFEEXP","TOT","YR","A","1987",74.9,
"USA","LIFEEXP","TOT","YR","A","1988",74.9,
"USA","LIFEEXP","TOT","YR","A","1989",75.1,
"USA","LIFEEXP","TOT","YR","A","1990",75.3,
"USA","LIFEEXP","TOT","YR","A","1991",75.5,
"USA","LIFEEXP","TOT","YR","A","1992",75.7,
"USA","LIFEEXP","TOT","YR","A","1993",75.5,
"USA","LIFEEXP","TOT","YR","A","1994",75.7,
"USA","LIFEEXP","TOT","YR","A","1995",75.7,
"USA","LIFEEXP","TOT","YR","A","1996",76.1,
"USA","LIFEEXP","TOT","YR","A","1997",76.5,
"USA","LIFEEXP","TOT","YR","A","1998",76.7,
"USA","LIFEEXP","TOT","YR","A","1999",76.7,
"USA","LIFEEXP","TOT","YR","A","2000",76.7,
"USA","LIFEEXP","TOT","YR","A","2001",76.8,
"USA","LIFEEXP","TOT","YR","A","2002",76.9,
"USA","LIFEEXP","TOT","YR","A","2003",77.1,
"USA","LIFEEXP","TOT","YR","A","2004",77.4,
"USA","LIFEEXP","TOT","YR","A","2005",77.4,
"USA","LIFEEXP","TOT","YR","A","2006",77.7,
"USA","LIFEEXP","TOT","YR","A","2007",77.9,
"USA","LIFEEXP","TOT","YR","A","2008",78.1,
"USA","LIFEEXP","TOT","YR","A","2009",78.5,
"USA","LIFEEXP","TOT","YR","A","2010",78.6,
"USA","LIFEEXP","TOT","YR","A","2011",78.7,
"USA","LIFEEXP","TOT","YR","A","2012",78.8,
"USA","LIFEEXP","TOT","YR","A","2013",78.8,
"USA","LIFEEXP","TOT","YR","A","2014",78.8,
"CHL","LIFEEXP","TOT","YR","A","1970",62.3,
"CHL","LIFEEXP","TOT","YR","A","1990",72.9,
"CHL","LIFEEXP","TOT","YR","A","1991",74,
"CHL","LIFEEXP","TOT","YR","A","1992",74.5,
"CHL","LIFEEXP","TOT","YR","A","1993",74.5,
"CHL","LIFEEXP","TOT","YR","A","1994",75,
"CHL","LIFEEXP","TOT","YR","A","1995",74.8,
"CHL","LIFEEXP","TOT","YR","A","1996",75.2,
"CHL","LIFEEXP","TOT","YR","A","1997",75.7,
"CHL","LIFEEXP","TOT","YR","A","1998",75.8,
"CHL","LIFEEXP","TOT","YR","A","1999",76,
"CHL","LIFEEXP","TOT","YR","A","2000",76.8,
"CHL","LIFEEXP","TOT","YR","A","2001",76.8,
"CHL","LIFEEXP","TOT","YR","A","2002",77.2,
"CHL","LIFEEXP","TOT","YR","A","2003",77.2,
"CHL","LIFEEXP","TOT","YR","A","2004",77.2,
"CHL","LIFEEXP","TOT","YR","A","2005",77.6,
"CHL","LIFEEXP","TOT","YR","A","2006",78,
"CHL","LIFEEXP","TOT","YR","A","2007",77.5,
"CHL","LIFEEXP","TOT","YR","A","2008",78.1,
"CHL","LIFEEXP","TOT","YR","A","2009",78.2,
"CHL","LIFEEXP","TOT","YR","A","2010",78,
"CHL","LIFEEXP","TOT","YR","A","2011",78.7,
"CHL","LIFEEXP","TOT","YR","A","2012",78.7,
"CHL","LIFEEXP","TOT","YR","A","2013",78.8,"E"
"CHL","LIFEEXP","TOT","YR","A","2014",79,
"EST","LIFEEXP","TOT","YR","A","1960",68.9,
"EST","LIFEEXP","TOT","YR","A","1961",69.2,
"EST","LIFEEXP","TOT","YR","A","1962",69.4,
"EST","LIFEEXP","TOT","YR","A","1963",69.5,
"EST","LIFEEXP","TOT","YR","A","1964",70.3,
"EST","LIFEEXP","TOT","YR","A","1965",70.3,
"EST","LIFEEXP","TOT","YR","A","1966",70.4,
"EST","LIFEEXP","TOT","YR","A","1967",70.6,
"EST","LIFEEXP","TOT","YR","A","1968",70.2,
"EST","LIFEEXP","TOT","YR","A","1969",69.9,
"EST","LIFEEXP","TOT","YR","A","1970",70,
"EST","LIFEEXP","TOT","YR","A","1971",70.3,
"EST","LIFEEXP","TOT","YR","A","1972",70.1,
"EST","LIFEEXP","TOT","YR","A","1973",70.4,
"EST","LIFEEXP","TOT","YR","A","1974",70.5,
"EST","LIFEEXP","TOT","YR","A","1975",69.9,
"EST","LIFEEXP","TOT","YR","A","1976",69.5,
"EST","LIFEEXP","TOT","YR","A","1977",69.6,
"EST","LIFEEXP","TOT","YR","A","1978",69.4,
"EST","LIFEEXP","TOT","YR","A","1979",69.2,
"EST","LIFEEXP","TOT","YR","A","1980",69.3,
"EST","LIFEEXP","TOT","YR","A","1981",69.1,
"EST","LIFEEXP","TOT","YR","A","1982",69.7,
"EST","LIFEEXP","TOT","YR","A","1983",69.6,
"EST","LIFEEXP","TOT","YR","A","1984",69.5,
"EST","LIFEEXP","TOT","YR","A","1985",69.6,
"EST","LIFEEXP","TOT","YR","A","1986",70.7,
"EST","LIFEEXP","TOT","YR","A","1987",70.7,
"EST","LIFEEXP","TOT","YR","A","1988",70.8,
"EST","LIFEEXP","TOT","YR","A","1989",70.3,
"EST","LIFEEXP","TOT","YR","A","1990",69.8,
"EST","LIFEEXP","TOT","YR","A","1991",69.7,
"EST","LIFEEXP","TOT","YR","A","1992",69.1,
"EST","LIFEEXP","TOT","YR","A","1993",68.2,
"EST","LIFEEXP","TOT","YR","A","1994",66.8,
"EST","LIFEEXP","TOT","YR","A","1995",67.9,
"EST","LIFEEXP","TOT","YR","A","1996",69.9,
"EST","LIFEEXP","TOT","YR","A","1997",70.1,
"EST","LIFEEXP","TOT","YR","A","1998",69.7,
"EST","LIFEEXP","TOT","YR","A","1999",70.6,
"EST","LIFEEXP","TOT","YR","A","2000",71,
"EST","LIFEEXP","TOT","YR","A","2001",70.9,
"EST","LIFEEXP","TOT","YR","A","2002",71.4,
"EST","LIFEEXP","TOT","YR","A","2003",71.8,
"EST","LIFEEXP","TOT","YR","A","2004",72.4,
"EST","LIFEEXP","TOT","YR","A","2005",72.9,
"EST","LIFEEXP","TOT","YR","A","2006",73.1,
"EST","LIFEEXP","TOT","YR","A","2007",73.2,
"EST","LIFEEXP","TOT","YR","A","2008",74.2,
"EST","LIFEEXP","TOT","YR","A","2009",75.2,
"EST","LIFEEXP","TOT","YR","A","2010",75.9,
"EST","LIFEEXP","TOT","YR","A","2011",76.4,
"EST","LIFEEXP","TOT","YR","A","2012",76.5,
"EST","LIFEEXP","TOT","YR","A","2013",77.3,
"EST","LIFEEXP","TOT","YR","A","2014",77.2,
"ISR","LIFEEXP","TOT","YR","A","1971",71.8,
"ISR","LIFEEXP","TOT","YR","A","1972",71.5,
"ISR","LIFEEXP","TOT","YR","A","1973",71.7,
"ISR","LIFEEXP","TOT","YR","A","1974",71.7,
"ISR","LIFEEXP","TOT","YR","A","1975",72.1,
"ISR","LIFEEXP","TOT","YR","A","1976",73,
"ISR","LIFEEXP","TOT","YR","A","1977",73,
"ISR","LIFEEXP","TOT","YR","A","1978",73.3,
"ISR","LIFEEXP","TOT","YR","A","1979",73.6,
"ISR","LIFEEXP","TOT","YR","A","1980",73.9,
"ISR","LIFEEXP","TOT","YR","A","1981",74.3,
"ISR","LIFEEXP","TOT","YR","A","1982",74.2,
"ISR","LIFEEXP","TOT","YR","A","1983",74.5,
"ISR","LIFEEXP","TOT","YR","A","1984",74.9,
"ISR","LIFEEXP","TOT","YR","A","1985",75.3,
"ISR","LIFEEXP","TOT","YR","A","1986",75,
"ISR","LIFEEXP","TOT","YR","A","1987",75.3,
"ISR","LIFEEXP","TOT","YR","A","1988",75.7,
"ISR","LIFEEXP","TOT","YR","A","1989",76.4,
"ISR","LIFEEXP","TOT","YR","A","1990",76.7,
"ISR","LIFEEXP","TOT","YR","A","1991",76.8,
"ISR","LIFEEXP","TOT","YR","A","1992",76.6,
"ISR","LIFEEXP","TOT","YR","A","1993",77.2,
"ISR","LIFEEXP","TOT","YR","A","1994",77.5,
"ISR","LIFEEXP","TOT","YR","A","1995",77.5,
"ISR","LIFEEXP","TOT","YR","A","1996",78.2,
"ISR","LIFEEXP","TOT","YR","A","1997",78.1,
"ISR","LIFEEXP","TOT","YR","A","1998",78.2,
"ISR","LIFEEXP","TOT","YR","A","1999",78.5,
"ISR","LIFEEXP","TOT","YR","A","2000",78.8,
"ISR","LIFEEXP","TOT","YR","A","2001",79.3,
"ISR","LIFEEXP","TOT","YR","A","2002",79.5,
"ISR","LIFEEXP","TOT","YR","A","2003",79.7,
"ISR","LIFEEXP","TOT","YR","A","2004",80.2,
"ISR","LIFEEXP","TOT","YR","A","2005",80.2,
"ISR","LIFEEXP","TOT","YR","A","2006",80.6,
"ISR","LIFEEXP","TOT","YR","A","2007",80.6,
"ISR","LIFEEXP","TOT","YR","A","2008",81,
"ISR","LIFEEXP","TOT","YR","A","2009",81.5,"B"
"ISR","LIFEEXP","TOT","YR","A","2010",81.7,
"ISR","LIFEEXP","TOT","YR","A","2011",81.7,
"ISR","LIFEEXP","TOT","YR","A","2012",81.8,
"ISR","LIFEEXP","TOT","YR","A","2013",82.1,
"ISR","LIFEEXP","TOT","YR","A","2014",82.2,
"SVN","LIFEEXP","TOT","YR","A","1970",68.7,
"SVN","LIFEEXP","TOT","YR","A","1982",71.2,
"SVN","LIFEEXP","TOT","YR","A","1983",71,
"SVN","LIFEEXP","TOT","YR","A","1984",71.4,
"SVN","LIFEEXP","TOT","YR","A","1985",71.9,
"SVN","LIFEEXP","TOT","YR","A","1986",72.4,
"SVN","LIFEEXP","TOT","YR","A","1987",72.4,
"SVN","LIFEEXP","TOT","YR","A","1988",73,
"SVN","LIFEEXP","TOT","YR","A","1989",73.4,
"SVN","LIFEEXP","TOT","YR","A","1990",73.8,
"SVN","LIFEEXP","TOT","YR","A","1991",73.5,
"SVN","LIFEEXP","TOT","YR","A","1992",73.6,
"SVN","LIFEEXP","TOT","YR","A","1993",73.5,
"SVN","LIFEEXP","TOT","YR","A","1994",74,
"SVN","LIFEEXP","TOT","YR","A","1995",74.7,
"SVN","LIFEEXP","TOT","YR","A","1996",75.1,
"SVN","LIFEEXP","TOT","YR","A","1997",75.1,
"SVN","LIFEEXP","TOT","YR","A","1998",75.3,
"SVN","LIFEEXP","TOT","YR","A","1999",75.7,
"SVN","LIFEEXP","TOT","YR","A","2000",76.1,
"SVN","LIFEEXP","TOT","YR","A","2001",76.4,
"SVN","LIFEEXP","TOT","YR","A","2002",76.6,
"SVN","LIFEEXP","TOT","YR","A","2003",76.4,
"SVN","LIFEEXP","TOT","YR","A","2004",77.2,
"SVN","LIFEEXP","TOT","YR","A","2005",77.4,
"SVN","LIFEEXP","TOT","YR","A","2006",78.3,
"SVN","LIFEEXP","TOT","YR","A","2007",78.3,
"SVN","LIFEEXP","TOT","YR","A","2008",79.1,"B"
"SVN","LIFEEXP","TOT","YR","A","2009",79.3,
"SVN","LIFEEXP","TOT","YR","A","2010",79.8,
"SVN","LIFEEXP","TOT","YR","A","2011",80.1,
"SVN","LIFEEXP","TOT","YR","A","2012",80.2,
"SVN","LIFEEXP","TOT","YR","A","2013",80.4,
"SVN","LIFEEXP","TOT","YR","A","2014",81.2,
"LVA","LIFEEXP","TOT","YR","A","2002",70.1,
"LVA","LIFEEXP","TOT","YR","A","2003",70.5,
"LVA","LIFEEXP","TOT","YR","A","2004",70.8,
"LVA","LIFEEXP","TOT","YR","A","2005",70.6,
"LVA","LIFEEXP","TOT","YR","A","2006",70.6,
"LVA","LIFEEXP","TOT","YR","A","2007",70.8,
"LVA","LIFEEXP","TOT","YR","A","2008",72,
"LVA","LIFEEXP","TOT","YR","A","2009",72.6,
"LVA","LIFEEXP","TOT","YR","A","2010",73,
"LVA","LIFEEXP","TOT","YR","A","2011",73.7,
"LVA","LIFEEXP","TOT","YR","A","2012",73.9,
"LVA","LIFEEXP","TOT","YR","A","2013",74.1,
"LVA","LIFEEXP","TOT","YR","A","2014",74.3,
